customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,cluster,avg_order_value,purchase_frequency,cltv,cltv_scaled
16975.0,424,3,9261.2,1,2,3,6,2,3087.066666666667,3,2778.36,0.0015163299024816422
16039.0,424,2,4564.0,1,2,2,5,2,2282.0,2,1369.2,0.0007448030095002011
13968.0,424,1,1236.6,1,1,1,3,2,1236.6,1,370.97999999999996,0.0001982692055943748
13440.0,424,7,12952.5,1,4,3,8,2,1850.357142857143,7,3885.75,0.0021226351950096147
13912.0,424,1,1249.5,1,1,1,3,2,1249.5,1,374.84999999999997,0.00020038806298163967
17851.0,423,6,15633.4,1,3,3,7,2,2605.5666666666666,6,4690.0199999999995,0.0025629797507862357
14316.0,423,5,13703.4,1,3,3,7,2,2740.68,5,4111.0199999999995,0.002245972405249707
16130.0,423,4,9874.8,1,3,3,7,2,2468.7,4,2962.4399999999996,0.001617115243010768
12900.0,423,1,3403.3,1,1,1,3,2,3403.3,1,1020.99,0.0005541551203995541
17182.0,423,2,3213.0,1,2,1,4,2,1606.5,2,963.9,0.0005228978676246311
13770.0,423,4,7853.7,1,3,2,6,2,1963.425,4,2356.1099999999997,0.0012851444937548731
15242.0,423,1,3020.4,1,1,1,3,2,3020.4,1,906.12,0.0004912628340752346
16238.0,423,1,636.6,1,1,1,3,2,636.6,1,190.98,9.971769920996186e-05
17751.0,422,1,1578.6,1,1,1,3,2,1578.6,1,473.5799999999999,0.00025444356423349015
13696.0,422,3,20204.0,1,3,3,7,2,6734.666666666667,3,6061.2,0.0033137122759205654
15735.0,422,1,3276.8,1,1,1,3,2,3276.8,1,983.04,0.0005333771778035071
14296.0,422,2,4564.0,1,2,2,5,2,2282.0,2,1369.2,0.0007448030095002011
17717.0,422,1,3769.2,1,2,2,5,2,3769.2,1,1130.76,0.0006142551140429821
16176.0,422,4,20526.9,1,3,3,7,2,5131.725,4,6158.070000000001,0.0033667494116064443
14343.0,422,4,10889.1,1,3,3,7,2,2722.275,4,3266.73,0.0017837165645536186
16991.0,422,1,10412.1,1,1,3,5,2,10412.1,1,3123.63,0.0017053681169780103
18090.0,422,1,3494.0,1,2,2,5,2,3494.0,1,1048.2,0.0005690528231146647
17823.0,422,2,4942.5,1,2,2,5,2,2471.25,2,1482.75,0.0008069725847777016
13829.0,422,1,1020.0,1,1,1,3,2,1020.0,1,306.0,0.00016269211178960173
14956.0,422,1,13250.0,1,1,3,5,2,13250.0,1,3975.0,0.0021715003169252194
17822.0,421,5,21885.0,1,3,3,7,2,4377.0,5,6565.5,0.0035898207463075627
17202.0,421,1,1606.5,1,1,1,3,2,1606.5,1,481.95,0.0002590262092803654
15817.0,421,3,27664.0,1,3,4,8,2,9221.333333333334,3,8299.199999999999,0.0045390360053000995
17687.0,421,1,4326.8,1,1,2,4,2,4326.8,1,1298.04,0.0007058423139762298
16576.0,421,2,5408.7,1,2,2,5,2,2704.35,2,1622.61,0.0008835471052383904
16465.0,421,2,7462.4,1,2,2,5,2,3731.2,2,2238.72,0.0012208724863411718
16336.0,421,4,35176.9,1,3,4,8,2,8794.225,4,10553.07,0.005773048692492527
17938.0,421,1,1442.9,1,1,1,3,2,1442.9,1,432.87,0.00023215449853954882
15686.0,421,1,900.0,1,1,1,3,2,900.0,1,270.0,0.00014298181051271915
17390.0,421,1,1493.0,1,1,1,3,2,1493.0,1,447.9,0.00024038354932264728
17316.0,421,1,1244.5,1,1,1,3,2,1244.5,1,373.34999999999997,0.00019956680042843624
15202.0,421,3,60014.9,1,2,4,7,2,20004.966666666667,3,18004.47,0.009852752551785944
14168.0,421,2,3704.5,1,2,2,5,2,1852.25,2,1111.35,0.0006036279766045295
14839.0,419,3,9152.8,1,2,3,6,2,3050.933333333333,3,2745.8399999999997,0.0014985249303281912
17141.0,419,4,7543.3,1,3,2,6,2,1885.825,4,2262.99,0.0012341605144520036
16691.0,419,2,1788.3,1,2,1,4,2,894.15,2,536.49,0.00028888731571484255
15688.0,419,1,1905.7,1,1,1,3,2,1905.7,1,571.71,0.00030817056046405936
15772.0,419,1,2808.8,1,1,1,3,2,2808.8,1,842.64,0.00045650700282366495
14877.0,419,2,4370.0,1,2,2,5,2,2185.0,2,1311.0,0.0007129380224359075
13820.0,419,3,6606.5,1,3,2,6,2,2202.1666666666665,3,1981.9499999999998,0.0010802887624838068
13152.0,418,7,21463.8,1,4,3,8,2,3066.2571428571428,7,6439.139999999999,0.0035206375888257044
17023.0,418,3,8001.8,1,3,2,6,2,2667.266666666667,3,2400.5400000000004,0.0013094702905807594
13214.0,418,7,32642.3,1,3,4,8,2,4663.185714285714,7,9792.689999999999,0.005356734279022638
14940.0,418,2,5314.9,1,2,2,5,2,2657.45,2,1594.4699999999998,0.0008681402197402938
15459.0,418,2,2028.3,1,2,1,4,2,1014.15,2,608.49,0.00032830791826860776
16069.0,418,1,4577.0,1,1,2,4,2,4577.0,1,1373.1,0.00074693829213853
15934.0,418,2,21906.6,1,2,3,6,2,10953.3,2,6571.98,0.003593368600537401
17143.0,418,2,9241.1,1,2,3,6,2,4620.55,2,2772.33,0.0015130284270177643
15710.0,418,1,8988.7,1,2,2,5,2,8988.7,1,2696.61,0.0014715710933320546
12699.0,418,1,6381.1,1,1,2,4,2,6381.1,1,1914.33,0.0010432662465853957
13387.0,418,1,1894.4,1,1,1,3,2,1894.4,1,568.32,0.0003063145070938196
13957.0,418,3,4582.5,1,2,2,5,2,1527.5,3,1374.75,0.0007478416809470538
16854.0,418,2,14089.6,1,2,3,6,2,7044.8,2,4226.88,0.002309406724859141
13088.0,418,1,2361.1,1,1,1,3,2,2361.1,1,708.3299999999999,0.00038297115380982877
13840.0,417,1,6514.0,1,1,2,4,2,6514.0,1,1954.1999999999998,0.0010650954052495432
14469.0,417,4,21122.1,1,3,3,7,2,5280.525,4,6336.629999999999,0.003464512505939781
15207.0,417,3,6839.2,1,2,2,5,2,2279.733333333333,3,2051.7599999999998,0.001118510321709895
17137.0,417,6,11336.3,1,3,3,7,2,1889.3833333333332,6,3400.89,0.0018571702873121342
14648.0,417,15,45468.6,1,4,4,9,2,3031.24,15,13640.58,0.007463486256253299
13480.0,417,2,6278.2,1,2,2,5,2,3139.1,2,1883.4599999999998,0.0010263646632404687
16521.0,416,3,11480.1,1,2,3,6,2,3826.7000000000003,3,3444.03,0.0018807897983422655
15647.0,416,1,1690.0,1,1,1,3,2,1690.0,1,507.0,0.0002727412939188629
14612.0,416,1,8777.0,1,2,2,5,2,8777.0,1,2633.1,0.0014367988368294208
13981.0,416,1,3311.4,1,1,1,3,2,3311.4,1,993.42,0.0005390603146716748
16702.0,416,4,11108.3,1,3,3,7,2,2777.075,4,3332.49,0.0018197207148860572
12387.0,416,1,1439.4,1,1,1,3,2,1439.4,1,431.82,0.0002315796147523064
18247.0,415,3,8397.3,1,3,2,6,2,2799.1,3,2519.1899999999996,0.0013744321585391513
15995.0,415,1,6961.9,1,1,2,4,2,6961.9,1,2088.5699999999997,0.0011386641047655074
16310.0,415,2,4600.8,1,2,2,5,2,2300.4,2,1380.24,0.0007508475018917784
13386.0,415,2,8354.6,1,2,2,5,2,4177.3,2,2506.38,0.0013674185763347941
16167.0,415,5,13861.2,1,3,3,7,2,2772.2400000000002,5,4158.36,0.002271891451428808
18243.0,415,1,5157.8,1,1,2,4,2,5157.8,1,1547.34,0.0008423361503186417
13374.0,415,2,4228.0,1,2,2,5,2,2114.0,2,1268.3999999999999,0.0006896141659249297
12400.0,415,1,2052.5,1,1,1,3,2,2052.5,1,615.75,0.0003322828290261124
16540.0,415,1,2267.0,1,1,1,3,2,2267.0,1,680.1,0.00036751499255854
13195.0,415,1,1723.8,1,1,1,3,2,1723.8,1,517.14,0.00027829302877851813
14686.0,415,5,8858.3,1,3,2,6,2,1771.6599999999999,5,2657.49,0.0014501525659445086
17834.0,415,2,7304.7,1,2,2,5,2,3652.35,2,2191.41,0.0011949698654131354
12973.0,414,1,3855.5,1,1,2,4,2,3855.5,1,1156.6499999999999,0.0006284301057112733
12899.0,414,1,3664.0,1,2,2,5,2,3664.0,1,1099.2,0.0005969757499235816
12369.0,414,3,17911.5,1,3,3,7,2,5970.5,3,5373.45,0.0029371633952767874
14945.0,414,1,1794.0,1,1,1,3,2,1794.0,1,538.1999999999999,0.0002898235550254944
12972.0,414,4,11612.0,1,3,3,7,2,2903.0,4,3483.6,0.001902454704495772
13746.0,414,1,1766.9,1,1,1,3,2,1766.9,1,530.07,0.0002853723119871318
16428.0,414,3,6602.8,1,3,2,6,2,2200.9333333333334,3,1980.84,0.0010796810281944362
12960.0,414,4,13220.7,1,3,3,7,2,3305.175,4,3966.21,0.0021666877183634473
14728.0,414,1,1905.8,1,1,1,3,2,1905.8,1,571.74,0.0003081869857151234
13333.0,412,3,10157.4,1,2,3,6,2,3385.7999999999997,3,3047.22,0.001663533002517827
16677.0,412,2,8806.2,1,2,2,5,2,4403.1,2,2641.86,0.001441595010140129
13574.0,412,1,4212.5,1,1,2,4,2,4212.5,1,1263.75,0.0006870682520099991
14183.0,412,2,2862.9,1,2,1,4,2,1431.45,2,858.87,0.0004653930636493262
17435.0,412,1,3313.5,1,1,1,3,2,3313.5,1,994.05,0.0005394052449440203
16920.0,412,1,3554.5,1,2,2,5,2,3554.5,1,1066.35,0.0005789901000084262
17407.0,412,1,5529.0,1,1,2,4,2,5529.0,1,1658.7,0.0009033066822684652
15248.0,412,3,18939.3,1,2,3,6,2,6313.099999999999,3,5681.79,0.003105982125713287
13241.0,412,1,1155.8,1,1,1,3,2,1155.8,1,346.73999999999995,0.00018499760273460718
15337.0,412,1,3730.2,1,2,2,5,2,3730.2,1,1119.06,0.0006078492661279951
12926.0,412,4,15484.6,1,3,3,7,2,3871.15,4,4645.38,0.0025385389772029014
13073.0,412,2,4180.8,1,2,2,5,2,2090.4,2,1254.24,0.0006818614474226894
13977.0,412,1,5198.1,1,1,2,4,2,5198.1,1,1559.43,0.0008489555264974615
17260.0,412,1,1209.5,1,1,1,3,2,1209.5,1,362.84999999999997,0.00019381796255601216
17981.0,411,1,2391.2,1,1,1,3,2,2391.2,1,717.3599999999999,0.00038791515438011347
15294.0,411,1,2333.5,1,1,1,3,2,2333.5,1,700.05,0.00037843778451614575
14181.0,411,2,3105.5,1,2,1,4,2,1552.75,2,931.65,0.0005052407227307571
14197.0,411,1,3900.5,1,1,2,4,2,3900.5,1,1170.1499999999999,0.0006358214686901044
17393.0,411,2,3811.5,1,2,2,5,2,1905.75,2,1143.45,0.0006212029952430832
16259.0,411,3,3619.4,1,2,2,5,2,1206.4666666666667,3,1085.82,0.0005896500879490068
14718.0,411,1,2264.2,1,1,1,3,2,2264.2,1,679.2599999999999,0.000367055085528746
15064.0,411,4,12544.1,1,3,3,7,2,3136.025,4,3763.23,0.0020555544696639577
13733.0,411,2,4870.3,1,2,2,5,2,2435.15,2,1461.09,0.0007951135535094439
14249.0,411,12,56254.6,1,4,4,9,2,4687.883333333333,12,16876.379999999997,0.009235113836023762
13906.0,410,1,420.0,1,1,1,3,2,420.0,1,126.0,6.414060540518878e-05
13578.0,410,1,1476.6,1,1,1,3,2,1476.6,1,442.97999999999996,0.00023768980814813998
15536.0,410,1,2590.9,1,1,1,3,2,2590.9,1,777.27,0.00042071638075505895
13274.0,410,1,3608.5,1,2,2,5,2,3608.5,1,1082.55,0.0005878597355830233
17327.0,410,2,1523.5,1,2,1,4,2,761.75,2,457.05,0.0002453932508971883
14324.0,410,2,7016.1,1,2,2,5,2,3508.05,2,2104.83,0.0011475665908422328
12411.0,410,1,3469.0,1,1,1,3,2,3469.0,1,1040.7,0.0005649465103486474
16785.0,410,1,5337.8,1,1,2,4,2,5337.8,1,1601.34,0.0008719016022339656
16962.0,410,1,2510.4,1,1,1,3,2,2510.4,1,753.12,0.00040749405364848355
15876.0,410,2,14491.4,1,2,3,6,2,7245.7,2,4347.42,0.0023754033836345697
14278.0,410,1,2058.3,1,1,1,3,2,2058.3,1,617.49,0.00033323549358782836
12563.0,409,1,2492.4,1,1,1,3,2,2492.4,1,747.72,0.0004045375084569512
18060.0,409,2,11854.6,1,2,3,6,2,5927.3,2,3556.38,0.0019423023635772032
17473.0,409,2,6070.0,1,2,2,5,2,3035.0,2,1821.0,0.0009921672905250777
16382.0,409,2,3531.0,1,2,2,5,2,1765.5,2,1059.3,0.00057513016600837
13547.0,409,1,1755.3,1,1,1,3,2,1755.3,1,526.5899999999999,0.0002834669828636998
12505.0,409,1,9552.0,1,2,3,6,2,9552.0,1,2865.6,0.001564094532575954
17478.0,409,2,12728.0,1,2,3,6,2,6364.0,2,3818.3999999999996,0.00208576050637078
12537.0,409,1,7329.4,1,1,2,4,2,7329.4,1,2198.8199999999997,0.0011990269024259603
14281.0,409,1,2451.5,1,1,1,3,2,2451.5,1,735.4499999999999,0.000397819580771747
13713.0,409,3,7432.6,1,2,2,5,2,2477.5333333333333,3,2229.78,0.0012159777615240795
17326.0,409,2,3219.5,1,2,1,4,2,1609.75,2,965.8499999999999,0.0005239655089437956
14294.0,408,1,3753.4,1,2,2,5,2,3753.4,1,1126.02,0.0006116599243748592
15285.0,408,1,949.2,1,1,1,3,2,949.2,1,284.76,0.000151063034036241
14303.0,408,2,2779.4,1,2,1,4,2,1389.7,2,833.82,0.0004516779790108287
15328.0,408,1,1072.4,1,1,1,3,2,1072.4,1,321.72,0.00017129894334717383
16630.0,408,1,1068.0,1,1,1,3,2,1068.0,1,320.4,0.00017057623230035476
17853.0,408,3,16081.9,1,3,3,7,2,5360.633333333333,3,4824.57,0.0026366470018085843
13031.0,408,5,34192.7,1,3,4,8,2,6838.539999999999,5,10257.81,0.005611391371519962
16129.0,408,3,13960.5,1,3,3,7,2,4653.5,3,4188.15,0.002288201725735428
15887.0,407,3,10271.5,1,2,3,6,2,3423.8333333333335,3,3081.45,0.0016822742139819293
13580.0,407,1,1077.5,1,1,1,3,2,1077.5,1,323.25,0.0001721366311514413
14746.0,407,4,5935.0,1,3,2,6,2,1483.75,4,1780.5,0.0009699932015885847
14490.0,407,2,12734.7,1,2,3,6,2,6367.35,2,3820.41,0.0020868609981920727
17821.0,407,1,3346.2,1,1,1,3,2,3346.2,1,1003.8599999999999,0.0005447763020419707
16058.0,407,1,627.0,1,1,1,3,2,627.0,1,188.1,9.814087510781125e-05
15170.0,407,1,811.5,1,1,1,3,2,811.5,1,243.45,0.00012844546332101822
14122.0,407,3,3624.2,1,2,2,5,2,1208.0666666666666,3,1087.26,0.0005904385000000822
16635.0,407,1,4730.0,1,1,2,4,2,4730.0,1,1419.0,0.0007720689262665553
17741.0,407,2,1011.0,1,2,1,4,2,505.5,2,303.3,0.00016121383919383555
13677.0,405,2,5561.9,1,2,2,5,2,2780.95,2,1668.57,0.0009087105898685438
12608.0,405,1,4157.9,1,1,2,4,2,4157.9,1,1247.37,0.0006781000649290175
17413.0,405,2,5601.4,1,2,2,5,2,2800.7,2,1680.4199999999998,0.000915198564038851
14213.0,405,1,11922.0,1,1,3,5,2,11922.0,1,3576.6,0.0019533729827943855
16606.0,405,2,3576.6,1,2,2,5,2,1788.3,2,1072.98,0.0005826200804935855
16724.0,405,1,1473.5,1,1,1,3,2,1473.5,1,442.05,0.00023718062536515387
15501.0,405,2,4025.0,1,2,2,5,2,2012.5,2,1207.5,0.00065627090626487
15879.0,405,4,11573.0,1,3,3,7,2,2893.25,4,3471.9,0.0018960488565807853
15439.0,405,4,12690.5,1,3,3,7,2,3172.625,4,3807.1499999999996,0.0020796010372217543
14848.0,405,1,3105.6,1,1,1,3,2,3105.6,1,931.68,0.0005052571479818212
14777.0,404,1,3075.6,1,1,1,3,2,3075.6,1,922.68,0.0005003295726626005
16876.0,404,1,1360.1,1,1,1,3,2,1360.1,1,408.03,0.0002185543906584998
14429.0,404,1,5162.8,1,1,2,4,2,5162.8,1,1548.84,0.0008431574128718452
17276.0,403,1,5083.9,1,1,2,4,2,5083.9,1,1525.1699999999998,0.0008301978897822948
14363.0,403,2,2274.7,1,2,1,4,2,1137.35,2,682.41,0.0003687797368904733
13535.0,403,1,895.0,1,1,1,3,2,895.0,1,268.5,0.0001421605479595157
12389.0,403,3,14333.3,1,3,3,7,2,4777.766666666666,3,4299.99,0.002349435061702277
17003.0,403,4,8301.6,1,3,2,6,2,2075.4,4,2490.48,0.0013587131932708376
13215.0,403,1,816.0,1,1,1,3,2,816.0,1,244.79999999999998,0.00012918459961890134
14617.0,403,2,1904.7,1,2,1,4,2,952.35,2,571.41,0.0003080063079534186
13921.0,403,4,7307.0,1,3,2,6,2,1826.75,4,2192.1,0.0011953476461876089
17121.0,403,1,3147.4,1,1,1,3,2,3147.4,1,944.22,0.000512122902926602
13251.0,403,1,2526.8,1,1,1,3,2,2526.8,1,758.0400000000001,0.0004101877948229909
15336.0,402,1,2405.0,1,1,1,3,2,2405.0,1,721.5,0.000390181839026955
14942.0,402,4,7465.6,1,3,2,6,2,1866.4,4,2239.68,0.001221398094375222
15915.0,402,1,4292.1,1,1,2,4,2,4292.1,1,1287.63,0.0007001427518569979
14398.0,402,2,7077.9,1,2,2,5,2,3538.95,2,2123.37,0.0011577173959998273
16865.0,402,1,1309.5,1,1,1,3,2,1309.5,1,392.84999999999997,0.00021024321362008097
15233.0,402,1,594.0,1,1,1,3,2,594.0,1,178.2,9.272054225666853e-05
15481.0,402,1,19933.4,1,1,3,5,2,19933.4,1,5980.02,0.0032692655465411955
13331.0,402,1,2624.0,1,1,1,3,2,2624.0,1,787.1999999999999,0.0004261531388572657
18141.0,402,2,8824.7,1,2,2,5,2,4412.35,2,2647.4100000000003,0.0014446336815869818
13206.0,401,13,83773.2,1,4,4,9,2,6444.092307692307,13,25131.96,0.013755112975340609
12914.0,401,1,2239.8,1,1,1,3,2,2239.8,1,671.94,0.0003630473242691133
16590.0,401,2,6059.0,1,2,2,5,2,3029.5,2,1817.7,0.00099036051290803
13648.0,401,8,17640.2,1,4,3,8,2,2205.025,8,5292.06,0.0028926016891399693
13903.0,401,1,1654.5,1,1,1,3,2,1654.5,1,496.34999999999997,0.00026691032979111844
12958.0,401,2,5394.9,1,2,2,5,2,2697.45,2,1618.4699999999998,0.0008812804205915488
15425.0,401,4,19445.7,1,3,3,7,2,4861.425,4,5833.71,0.0031891595971017318
14136.0,401,5,15708.1,1,3,3,7,2,3141.62,5,4712.429999999999,0.002575249413331095
16707.0,401,4,5511.1,1,3,2,6,2,1377.775,4,1653.3300000000002,0.000900366562327997
16060.0,401,3,5419.5,1,2,2,5,2,1806.5,3,1625.85,0.0008853210323533098
16391.0,401,4,11036.1,1,3,3,7,2,2759.025,4,3310.83,0.0018078616836177998
13660.0,401,1,3145.9,1,1,1,3,2,3145.9,1,943.77,0.000511876524160641
13597.0,401,2,3967.1,1,2,2,5,2,1983.55,2,1190.1299999999999,0.0006467606858987742
13303.0,401,1,617.2,1,1,1,3,2,617.2,1,185.16,9.65312005035325e-05
16888.0,401,3,4371.5,1,2,2,5,2,1457.1666666666667,3,1311.45,0.0007131844012018686
13172.0,401,1,696.0,1,1,1,3,2,696.0,1,208.79999999999998,0.00010947429834201874
13646.0,400,2,3262.5,1,2,1,4,2,1631.25,2,978.75,0.0005310283669013453
17876.0,400,3,34240.2,1,2,4,7,2,11413.4,3,10272.06,0.005619193365775394
13154.0,400,3,16248.4,1,3,3,7,2,5416.133333333333,3,4874.5199999999995,0.0026639950448302586
15792.0,400,2,9338.4,1,2,3,6,2,4669.2,2,2801.52,0.0015290101963031032
13836.0,400,2,6203.7,1,2,2,5,2,3101.85,2,1861.11,0.0010141278511977376
14203.0,398,1,3393.4,1,1,1,3,2,3393.4,1,1018.02,0.0005525290205442113
18083.0,398,1,4707.3,1,1,2,4,2,4707.3,1,1412.19,0.0007683403942750117
16640.0,398,1,1794.0,1,1,1,3,2,1794.0,1,538.1999999999999,0.0002898235550254944
15560.0,398,2,1535.2,1,2,1,4,2,767.6,2,460.56,0.00024731500527168436
16787.0,398,4,10354.3,1,3,3,7,2,2588.575,4,3106.2899999999995,0.001695874321862978
16559.0,398,1,1852.0,1,1,1,3,2,1852.0,1,555.6,0.0002993502006426544
18098.0,397,1,5508.4,1,1,2,4,2,5508.4,1,1652.5199999999998,0.000899923080549267
12892.0,397,1,2633.8,1,1,1,3,2,2633.8,1,790.14,0.0004277628134615445
13738.0,397,1,4409.3,1,1,2,4,2,4409.3,1,1322.79,0.0007193931461040865
14927.0,397,1,3082.0,1,1,1,3,2,3082.0,1,924.5999999999999,0.0005013807887307009
17258.0,397,2,4173.0,1,2,2,5,2,2086.5,2,1251.8999999999999,0.0006805802778396919
13377.0,397,2,15528.8,1,2,3,6,2,7764.4,2,4658.639999999999,0.0025457989381732194
17000.0,397,2,4063.0,1,2,2,5,2,2031.5,2,1218.8999999999999,0.0006625125016692161
15441.0,397,3,12542.1,1,3,3,7,2,4180.7,3,3762.629999999999,0.002055225964642676
16420.0,397,1,750.0,1,1,1,3,2,750.0,1,225.0,0.0001183439339166159
15390.0,397,2,12166.6,1,2,3,6,2,6083.3,2,3649.98,0.0019935491468970976
15617.0,397,3,8285.5,1,3,2,6,2,2761.8333333333335,3,2485.65,0.0013560687278495226
13773.0,397,2,3015.4,1,2,1,4,2,1507.7,2,904.62,0.0004904415715220312
13691.0,397,1,2127.8,1,1,1,3,2,2127.8,1,638.34,0.0003446510430773562
15635.0,396,1,1003.5,1,1,1,3,2,1003.5,1,301.05,0.00015998194536403037
14899.0,396,1,13848.8,1,1,3,5,2,13848.8,1,4154.639999999999,0.002269854720296863
16021.0,396,2,5322.5,1,2,2,5,2,2661.25,2,1596.75,0.0008693885388211632
17467.0,396,1,1026.0,1,1,1,3,2,1026.0,1,307.8,0.00016367762685344587
14610.0,396,2,243.5,1,2,1,4,2,121.75,2,73.05,3.515003727710729e-05
17307.0,396,11,39998.9,1,4,4,9,2,3636.2636363636366,11,11999.67,0.0065650742988019265
17726.0,396,7,10920.6,1,4,3,8,2,1560.0857142857144,7,3276.18,0.0017888905186388
17807.0,396,3,4378.7,1,2,2,5,2,1459.5666666666666,3,1313.61,0.0007143670192784815
17476.0,396,2,4898.6,1,2,2,5,2,2449.3,2,1469.5800000000002,0.0007997618995605754
17363.0,396,3,9408.6,1,2,3,6,2,3136.2000000000003,3,2822.58,0.0015405407225500794
17208.0,396,1,1153.5,1,1,1,3,2,1153.5,1,346.05,0.00018461982196013363
14275.0,396,6,11893.8,1,3,3,7,2,1982.3,6,3568.14,0.001948741061994318
17983.0,396,1,1717.1,1,1,1,3,2,1717.1,1,515.13,0.00027719253695722553
16381.0,396,2,2587.0,1,2,1,4,2,1293.5,2,776.1,0.00042007579596356026
16977.0,396,4,4960.0,1,3,2,6,2,1240.0,4,1488.0,0.0008098470037139137
15011.0,396,2,4166.0,1,2,2,5,2,2083.0,2,1249.8,0.0006794305102652071
12907.0,396,2,5089.1,1,2,2,5,2,2544.55,2,1526.73,0.0008310520028376265
16740.0,396,1,2368.1,1,1,1,3,2,2368.1,1,710.43,0.0003841209213843136
13671.0,395,1,1949.5,1,1,1,3,2,1949.5,1,584.85,0.0003153648204301215
14399.0,395,8,21131.6,1,4,3,8,2,2641.45,8,6339.48,0.003466072904790868
13202.0,395,7,15803.0,1,3,3,7,2,2257.5714285714284,7,4740.9,0.0025908369765908963
13252.0,395,2,3993.0,1,2,2,5,2,1996.5,2,1197.8999999999999,0.000651014825924368
15131.0,395,1,802.8,1,1,1,3,2,802.8,1,240.83999999999997,0.00012701646647844423
14365.0,395,2,6346.8,1,2,2,5,2,3173.4,2,1904.04,0.00103763238547042
12666.0,395,1,12484.2,1,1,3,5,2,12484.2,1,3745.26,0.0020457157442765805
16868.0,395,3,3933.9,1,2,2,5,2,1311.3,3,1180.1699999999998,0.0006413075025455033
16662.0,395,1,1638.0,1,1,1,3,2,1638.0,1,491.4,0.0002642001633655471
17903.0,395,1,3810.9,1,2,2,5,2,3810.9,1,1143.27,0.0006211044437366987
14615.0,395,5,9517.6,1,3,3,7,2,1903.52,5,2855.28,0.0015584442462099146
13096.0,395,1,4197.0,1,1,2,4,2,4197.0,1,1259.1,0.0006845223380950685
13915.0,395,1,708.0,1,1,1,3,2,708.0,1,212.4,0.000111445328469707
13945.0,395,2,8541.5,1,2,2,5,2,4270.75,2,2562.45,0.0013981173705735386
15890.0,395,5,5356.5,1,3,2,6,2,1071.3,5,1606.95,0.0008749731241829465
15001.0,395,2,2308.6,1,2,1,4,2,1154.3,2,692.5799999999999,0.0003743478970011926
12927.0,395,1,1973.1,1,1,1,3,2,1973.1,1,591.93,0.00031924117968124173
13857.0,394,6,10010.1,1,3,3,7,2,1668.3500000000001,6,3003.03,0.0016393386077004537
15842.0,394,2,5488.0,1,2,2,5,2,2744.0,2,1646.3999999999999,0.0008965723293321969
17308.0,394,2,45117.6,1,2,4,7,2,22558.8,2,13535.279999999999,0.007405833625018417
17558.0,394,1,2591.7,1,1,1,3,2,2591.7,1,777.5099999999999,0.0004208477827635714
16786.0,394,1,518.4,1,1,1,3,2,518.4,1,155.51999999999998,8.030305245223249e-05
12803.0,394,1,10928.1,1,1,3,5,2,10928.1,1,3278.43,0.0017901224124686054
18057.0,394,3,12035.6,1,2,3,6,2,4011.866666666667,3,3610.68,0.0019720320680031676
16827.0,394,5,3921.3,1,3,2,6,2,784.26,5,1176.39,0.0006392379209114307
14922.0,394,2,8437.4,1,2,2,5,2,4218.7,2,2531.22,0.001381018684215843
17815.0,394,1,5919.6,1,1,2,4,2,5919.6,1,1775.88,0.0009674637129247182
15138.0,394,1,5025.2,1,1,2,4,2,5025.2,1,1507.56,0.0008205562674076864
16797.0,394,5,18277.7,1,3,3,7,2,3655.54,5,5483.31,0.002997312664673408
17688.0,394,1,3042.0,1,1,1,3,2,3042.0,1,912.6,0.0004948106883050735
18007.0,393,1,2203.2,1,1,1,3,2,2203.2,1,660.9599999999999,0.00035703568237966407
15566.0,393,2,2278.7,1,2,1,4,2,1139.35,2,683.6099999999999,0.00036943674693303604
13961.0,393,1,5384.0,1,1,2,4,2,5384.0,1,1615.2,0.0008794900682255655
17803.0,393,1,1846.6,1,1,1,3,2,1846.6,1,553.9799999999999,0.00029846323708519463
17210.0,393,1,2533.7,1,1,1,3,2,2533.7,1,760.1099999999999,0.00041132113714641155
18054.0,393,1,1765.0,1,1,1,3,2,1765.0,1,529.5,0.0002850602322169145
16199.0,393,7,9427.5,1,4,3,8,2,1346.7857142857142,7,2828.25,0.0015436450950011885
13293.0,393,6,11929.4,1,3,3,7,2,1988.2333333333333,6,3578.8199999999997,0.0019545884513731265
14559.0,391,1,756.0,1,1,1,3,2,756.0,1,226.79999999999998,0.00011932944898046004
14599.0,391,2,4745.4,1,2,2,5,2,2372.7,2,1423.62,0.0007745984149304219
15283.0,391,3,1483.3,1,3,1,5,2,494.43333333333334,3,444.98999999999995,0.00023879029996943258
17300.0,391,2,3936.4,1,2,2,5,2,1968.2,2,1180.92,0.0006417181338221052
15726.0,391,1,3219.1,1,1,1,3,2,3219.1,1,965.7299999999999,0.0005238998079395393
14807.0,391,2,5192.9,1,2,2,5,2,2596.45,2,1557.87,0.0008481014134421299
17497.0,391,2,2872.5,1,2,1,4,2,1436.25,2,861.75,0.0004669698877514768
13545.0,391,2,3746.4,1,2,2,5,2,1873.2,2,1123.92,0.0006105101568003744
16074.0,391,1,2652.5,1,1,1,3,2,2652.5,1,795.75,0.00043083433541052537
18063.0,391,2,1866.0,1,2,1,4,2,933.0,2,559.8,0.000301649735791624
17544.0,391,3,9606.9,1,2,3,6,2,3202.2999999999997,3,2882.0699999999997,0.0015731119954101279
16687.0,391,1,1576.3,1,1,1,3,2,1576.3,1,472.89,0.0002540657834590166
16314.0,390,3,14914.0,1,3,3,7,2,4971.333333333333,3,4474.2,0.0024448164946313244
